title,text,label
ABS-CBN News Channel,"Galvez: “…many people, many parents, &amp; also overwhelmingly ang ating mamamayan susuportahan tayo dahil nakikita natin na malaki ang pakinabang ng bakuna dito sa pandemya. We cannot go out to the new normal w/o the vaccine. So nakikita namin we will proceed.” | @anjo_bagaoisan",REAL
ABS-CBN News Channel,"Galvez says immunization of 5-11 year olds will proceed despite a court petition in Quezon City by 2 parents to stop the drive.

“May kumpiyansa kami na makikita ng ating judges ‘yong magiging merit ng TRO, and we are confident that…” | via @anjo_bagaoisan https://t.co/11rNvr90ob",REAL
ABS-CBN News Channel,RT @ancxph: This Filipino artist’s charcoal painting of an iconic Michael Jordan moment is now worth millions after the basketball legend p…,REAL
ABS-CBN News Channel,"Senate seeks raps vs Cusi, other DOE officials over Malampaya sale

https://t.co/0ROBVQLg2M",REAL
ABS-CBN News Channel,NTF COVID-19 chief implementer Sec. Carlito Galvez Jr &amp; US Embassy charge d’affaires Heather Variava lead the delegation that welcomed the arrival of the first batch of vaccines for 5-11 year olds #COVID19VaccinePH | via @anjo_bagaoisan https://t.co/oUeiTZzQrF,REAL
ABS-CBN News Channel,"780,000 Pfizer vaccines, which the PH gov’t bought through World Bank, form the batch that arrived on Friday.

Only Pfizer is currently approved for use by the PH FDA for 5-11 year olds. The dose for the age group is a different formulation from that given to older ages. https://t.co/71ZFL2D9xJ",REAL
Philstar.com,"Here are the top stories of the day (February 4, 2022).

READ: 
◾️https://t.co/hNx87nJfWT
◾️https://t.co/JFLsoXPoPu
◾️https://t.co/nA0RBysuZl
◾️https://t.co/03qa0JeVqx
◾️https://t.co/FMTldSPMQi https://t.co/3aPjUAhQXO",REAL
Philstar.com,"RT @PhilstarMusic: .#NickiMinaj (@NICKIMINAJ) is back with cinematic music video for '#DoWeHaveAProblem ' 

https://t.co/gU5P7ZMeEb",REAL
Philstar.com,ALERT: Fire hits Acacia St. at Dasmariñas Village in Makati City. Now on second alarm. | via @txtfire https://t.co/uwb51hb1p8,REAL
Philstar.com,"WATCH: Vice President Leni Robredo vows to prosecute those who are involved in the PDAF scam.

#BilangPilipino2022

🎥: KBP https://t.co/PYa5tq3jTr",REAL
Philstar.com,"RT @interaksyon: ""This is EAT!""

Literal ""food trip"" at these LRT-1 (@officialLRT1) stations! 😋

https://t.co/Rin9zTu55V",REAL
Philstar.com,"RT @interaksyon: The post featured a photo of Vice President Leni Robredo doing a finger heart gesture.

https://t.co/b8UEaNMtoe",REAL
Philstar.com,"WATCH: Vice President Leni Robredo says transparent measures will be certified as 'urgent' if elected president. #BilangPilipino2022

🎥: KBP https://t.co/FAtDv6Cond",REAL
Philstar.com,"RT @interaksyon: Under the proposed Sim Registration Act, anonymous online defamation, trolling, hate speech are considered ""crimes.""

http…",REAL
Philstar.com,"Will presidential aspirants approve the creation of a state corporation that will manage Boracay Island, a proposal that was criticized by local officials, non-governmental organizations and religious groups? https://t.co/5FUSGNprm8",REAL
Philstar.com,"HOW WILL YOU ADDRESS THE PROBLEM OF DRUGS AND CONGESTION OF JAIL FACILITIES?

WATCH: Here's how the presidential candidates answer this question during the Presidential Forum. 

🎥: KBP https://t.co/hCKQ6vAJpy",REAL
KapusoMoJessicaSoho,"Narito ang mga nanalo sa KA-SELFIE MO, JESSICA SOHO na makakatanggap ng P5,000 each!

Galing sila sa iba't ibang bahagi ng Luzon, Visayas at Mindanao. Congratulations! ❤

Hintayin lang po ang mensahe sa inyo ng aming staff para sa pagtanggap n'yo ng premyo! #KMJS https://t.co/sAyve19zHr",REAL
KapusoMoJessicaSoho,"Narito ang mga nanalo sa KA-SELFIE MO, JESSICA SOHO na makakatanggap ng P5,000 each!

Galing sila sa iba't ibang bahagi ng Luzon, Visayas at Mindanao. Congratulations! ❤

Hintayin lang po ang mensahe sa inyo ng aming staff para sa pagtanggap n'yo ng premyo! #KMJS https://t.co/QVwVUJHuTy",REAL
KapusoMoJessicaSoho,Maraming salamat po sa panonood! See you next week! #KMJS,REAL
KapusoMoJessicaSoho,"Para sa chance manalo ng P5,000, i-comment lang ang tamang sagot at mag-register sa link na ito: https://t.co/5fd7SUZMsE! Samahan din ng selfie habang nanonood ng last segment ng #KMJS! https://t.co/ylXJBZ9Dnl",REAL
KapusoMoJessicaSoho,"Tweet na para sa chance manalo ng P5,000!

'Wag kalimutang i-submit ang inyong Tweets dito: https://t.co/um31za5xG8

Siguraduhin ding naka-PUBLIC ang inyong Twitter account. 

#KMJS https://t.co/jncckWLsNE",REAL
KapusoMoJessicaSoho,NOW AIRING: ELECTRI-CUTIE #KMJS https://t.co/3PAl7lSdyg,REAL
KapusoMoJessicaSoho,NOW AIRING: ANG IKALAWANG INA #KMJS https://t.co/rah4azNdt9,REAL
KapusoMoJessicaSoho,NOW AIRING: NANANAGA NG BATA? #KMJS https://t.co/AlwSyGIgsG,REAL
KapusoMoJessicaSoho,"Para sa mga nais tumulong, maaaring magdeposito sa:
BDO 
Account name: MARIA LUZ L. GUANZON
Account number: 0054 1037 5913
HAGONOY, BULACAN BRANCH

#KMJS https://t.co/E67ujXY0zh",REAL
KapusoMoJessicaSoho,"Tweet na para sa chance manalo ng P5,000!

'Wag kalimutang i-submit ang inyong Tweets dito: https://t.co/um31z9Nos0

Siguraduhin ding naka-PUBLIC ang inyong Twitter account. 

#KMJS https://t.co/jncckWtjzw",REAL
GMA News,"Senate resolution na inirerekomendang kasuhan si DOE Sec. Cusi at 11 pang opisyal, inihain sa Ombudsman. | February 4, 2022 https://t.co/TWNz0DEKtH",REAL
GMA News,"A fire broke out at the Russian Embassy in Barangay Dasmariñas, Makati City on Friday night, the Bureau of Fire Protection said.

https://t.co/NBxjXAKC0J",REAL
GMA News,"A total of 780,000 doses of Pfizer COVID-19 vaccine for children aged 5 to 11 arrived in the country on Friday night.

https://t.co/foSZUvpkzF",REAL
GMA News,"RT @gmasportsph: The #Beijing2022 Winter Games is now open! Here are some scenes from the opening ceremony.

Visit https://t.co/K9jJDOXjil…",REAL
GMA News,"Pirma na lang ni Pangulong Duterte ang hinihintay bago maisa-batas ang Sim Card Registration Bill.

Ang ilang retailer at telecom company, suportado ang batas na makakatulong daw sa pagsugpo ng mga panloloko online. | February 4, 2022 https://t.co/LZDylc7kHY",REAL
GMA News,"800,000 strong on TikTok! 

Follow us: https://t.co/AzEOVBIanu https://t.co/TG2nnHMPFF",REAL
GMA News,"Sugatan ang aktor na si Diether Ocampo matapos bumangga ang minamaneho niyang sasakyan sa isang dump truck sa Makati. | February 4, 2022 https://t.co/bpRi4qdTFS",REAL
GMA News,"COVID-19 active cases, bumaba pa sa 151,389 matapos makapagtala ng 10,474 recoveries | February 4, 2022 https://t.co/yQueoZSA1g",REAL
GMA News,"For many Filipinos, the sound of chickens crowing marks the start of a brand new day.

But can chickens tell the time?

https://t.co/ZUZ81ZkQF2",REAL
GMA News,"RT @gmasportsph: Let the #Beijing2022 Winter Olympics begin!

(Photo: @Olympics) https://t.co/szyPq9pB7G",REAL
GMA Public Affairs,The Controversial Beijing 2022 Olympics #SFT https://t.co/sZBJHMJPPp,REAL
GMA Public Affairs,"RT @GoodNewsGTV: #GoodNews para sa mga hindi pa nakaka-move on kay 'ex'!

NEW TIME SLOT: 9:05 PM | SAT | GTV https://t.co/fLBENjjrjw",REAL
GMA Public Affairs,"Search for ""The Howie Severino Podcast"" on Spotify, Apple Podcasts, Google Podcasts and other streaming platforms to listen for free! 

LISTEN FOR FREE HERE:
Spotify: https://t.co/rcrTU0xWMT
Apple Podcasts: https://t.co/mM4eBYFRMV
Google Podcasts: https://t.co/sLrIoYsV4K",REAL
GMA Public Affairs,"Biggest congratulations to Direk Marty and the whole “Leonor Will Never Die” team!

Find out more about the award-winning director’s filmmaking process on #THSPDirekMartikaEscobar. https://t.co/vYTwQuZfSR",REAL
GMA Public Affairs,"Ano ang status ng COMELEC voter registration mo? #Eleksyon2022 #DapatTotoo 

FOLLOW US ON TIKTOK FOR MORE: https://t.co/R3dAHYEweO https://t.co/RdBQO8DFwZ",REAL
GMA Public Affairs,"RT @IWitnessGMA: Makalipas ang isang taon, paano nga ba hinaharap ni Nanay Naring ang mga bagong hamon sa buhay niya?

Abangan ang pinakaba…",REAL
GMA Public Affairs,"Babae, tinubuan ng bukol na sinlaki ng basketball | Public Affairs Exclusives https://t.co/EXGzsghgWK",REAL
GMA Public Affairs,"Mga ka-SFT! Kung kayo ang tatanungin, pabor ba kayo sa pagpayag ng gobyerno na papasukin ang mga foreigner for business and tourism purposes? #ForTheRecord https://t.co/I5Wn2Ivfmt",REAL
GMA Public Affairs,"Kaway-kaway, Lanzones lovers! 

✨ LISTEN FOR FREE NOW ✨
EPISODE LINK: https://t.co/ELaen98bNV
PODCAST LINK: https://t.co/UJimKnjj1r https://t.co/RzEHWj02Id",REAL
GMA Public Affairs,"RT @GoodNewsGTV: 10,474 NEW COVID-19 RECOVERIES

10,474 pang COVID-19 patients ang naka-recover sa sakit ayon sa Department of Health ngayo…",REAL
Manila Bulletin News,"The Department of Education expressed readiness to assist public schools should they need additional funds for the implementation of progressive face-to-face classes.

https://t.co/0h4XrTVKLA",REAL
Manila Bulletin News,"A fire has hit the Embassy of the Russian Federation located on Acacia St. Barangay Dasmariñas, Makati City on Friday night, Feb. 4.

https://t.co/EJXy2PIOrM",REAL
Manila Bulletin News,"Argentine police seized vast quantities of cocaine likely laced with opioids and made several arrests after 22 people died and dozens ended up in hospital poisoned in Buenos Aires.

https://t.co/1CaIYbIUVz",REAL
Manila Bulletin News,RT @mbsportsonline: This will be Miller’s second appearance in the Winter Olympics as he had already participated in the 2018 edition held…,REAL
Manila Bulletin News,"The Bangsamoro Autonomous Region in Muslim Mindanao has forged an agreement with the regional police office to enhance security for tourists and tourist spots in the region.

https://t.co/qzZQnbHP5v",REAL
Manila Bulletin News,"The Omicron-driven surge in Metro Cebu has already reached its peak and new COVID-19 cases are already on a downtrend.

https://t.co/iIVj8ZKtzK",REAL
Manila Bulletin News,"US Embassy Charge d'Affaires Heather Variava says Pfizer's pediatric vaccine will allow children to get back to face to face learning. 

""It will allow them to play with their friends and do important socializing,"" she adds. | via @MB_mrtnsdngdng",REAL
Manila Bulletin News,"Gamble: I urge all the Filipinos, as the rest of these 15 million doses come in, to bring your children out, get vaccinated, and let's get this country back open. | via @MB_mrtnsdngdng",REAL
Manila Bulletin News,"Even with the continuing threat of COVID-19, the provincial government of Iloilo is also heightening measures against mosquito-borne disease dengue.

https://t.co/mPdYDhUcBU",REAL
Manila Bulletin News,"Gamble said his two kids have been fully vaccinated against COVID-19: Right from me, as a parent, I could tell you that the vaccines are safe, they have taken two shots, they are doing well, and they are so excited to go back to in-person learning. | via @MB_mrtnsdngdng",REAL
ABS-CBN News Showbiz,Lovi Poe shares first glimpse of ‘Flower of Evil’ adaptation with Piolo Pascual https://t.co/YR6rkYKrcj,REAL
ABS-CBN News Showbiz,Michael Ver Comaling frustrated after task loss in ‘PBB’ https://t.co/myZ41CMCg3,REAL
ABS-CBN News Showbiz,LOOK: Elaborate couple pose marks Derek Ramsay and Ellen Adarna’s first year together https://t.co/CQWLacaRyT,REAL
ABS-CBN News Showbiz,Movie review: 'Scream' is a robust sequel and reboot https://t.co/gJQ1E626aS,REAL
ABS-CBN News Showbiz,"Barbie Imperial, hurado sa 'Sexy Babe' ng 'Showtime' https://t.co/ObcwtpUAiI",REAL
ABS-CBN News Showbiz,KD Estrada considers Alexa Ilacad one of his greatest blessings https://t.co/5NivA25NcV,REAL
ABS-CBN News Showbiz,3 pelikula ng MMFF 2021 mapapanood na sa KTX https://t.co/TO17duqC2F,REAL
ABS-CBN News Showbiz,"Melai Cantiveros, pinalagan ang basher ng anak https://t.co/ZAbigAOsXr",REAL
ABS-CBN News Showbiz,No pulling punches: ‘Ang Probinsyano’ breaks own live viewership record with ‘Rambol’ episode https://t.co/ptt5rsYEsP,REAL
ABS-CBN News Showbiz,You’ll be safe here? Maris Racal at peace with Rico Blanco https://t.co/wLmRFrDPnj,REAL
I-Witness,"Makalipas ang isang taon, paano nga ba hinaharap ni Nanay Naring ang mga bagong hamon sa buhay niya?

Abangan ang pinakabagong dokumentaryo ni @atomaraullo na ""Ang Dangwa at si Nanay Naring"" ngayong Sabado, 10:30 PM, sa GMA Network!

#IWitness
#AngDangwaAtSiNanayNaring https://t.co/7z6x0Sb93c",REAL
I-Witness,"Alam n'yo bang si @atomaraullo mismo ang nag-shoot ng kanyang pinakabagong I-Witness documentary? Mas kaabang-abang! ❤️

Abangan #AngDangwaAtSiNanayNaring ngayong Sabado, 10:30 PM, sa GMA Network! #IWitness https://t.co/6NXCEc3qy3",REAL
I-Witness,"Abangan ang pinakabagong dokumentaryo ni @atomaraullo na ""Ang Dangwa at si Nanay Naring"" ngayong Sabado, 10:30 PM, sa GMA Network!

#IWitness
#AngDangwaAtSiNanayNaring https://t.co/MyTCJQJZxF",REAL
I-Witness,"Mahirap na ang buhay noon ni Nanay Naring. Pero sa muling pagbisita ni Atom sa kanya, naging mas masalimuot pa pala ang kanyang naging kuwento.

Ano nga ba ang pangyayaring mas nagpabigat sa pinagdaraanan niya?

#IWitness
#AngDangwaAtSiNanayNaring",REAL
I-Witness,"Pebrero noong isang taon nang unang makilala ni Atom Araullo si Nanay Naring, isang flower vendor sa tabing kalsada. Namimitas siya ng mga ligaw na bulaklak sa mga gubat ng Rodriguez, Rizal para ibenta sa Dangwa sa Maynila.

#IWitness
#AngDangwaAtSiNanayNaring https://t.co/OQ3VxNHOfU",REAL
I-Witness,Don't send the wrong message. I-take note ito bago mo siya bigyan ng bulaklak! #IWitness https://t.co/xsUm4QlSsu,REAL
I-Witness,"Uyyy, kinilig siya! Kuwento naman d'yan! ❤️ #IWitness https://t.co/iJ2zMa5fsp",REAL
I-Witness,"Maraming salamat sa inyong walang-sawang suporta at pagsubaybay sa #IWitness tuwing Sabado ng gabi, mga Kapuso! ❤️

Balikan ang full episode ng #PrinsesaNgBuhayKo sa GMA Public Affairs YouTube channel: https://t.co/pszuMNxR2X https://t.co/GV7IoPu9dw",REAL
I-Witness,"""Kayang abutin ng maliliit na tao ang malalaking pangarap."" 

Maraming salamat sa inyong pagsubaybay sa #PrinsesaNgBuhayKo ngayong gabi. Ano ang natutuhan ninyo mula rito? #IWitness https://t.co/e5F38NRDQU",REAL
I-Witness,"Nagsisimula na ang #PrinsesaNgBuhayKo, dokumentaryo ni @Howieseverino, sa GMA Network. Sabay-sabay tayong manood at ma-inspire sa kuwento ng pamilya Berry. #IWitness https://t.co/aanUkHavqz",REAL
SAKSI,VIDEO: 313 residente sa Davao Oriental nakaranas ng pagdurumi at pagsusuka dahil sa kontaminadong tubig https://t.co/ZmOEHsFeEr https://t.co/kK5NHBH9DL,REAL
SAKSI,"VIDEO: DSWD, ire-review ang social pension na binibigay sa mahihirap na senior citizen https://t.co/RFSPSR0VV5 https://t.co/edod2xydZq",REAL
SAKSI,VIDEO: Petsang 02-02-2022 ngayong araw mabenta sa mga nagpapakasal at tumataya sa lotto https://t.co/93PPi3STOD https://t.co/HOtSOJxO7O,REAL
SAKSI,"VIDEO: Comm. Guanzon, isiniwalat na kay Sen. Sotto ang pangalan ng senador na may kaugnayan umano sa pagka-delay ng desisyon https://t.co/FH2FvSR0rH https://t.co/JCo3NMsQ3u",REAL
SAKSI,"VIDEO: SBRC partial report: PRRD, may pananagutan sa gov't- Pharmally deals; tinraydor daw ng Pangulo ang tiwala ng publiko https://t.co/urm1lhGjx7 https://t.co/9ITBzbmAKf",REAL
SAKSI,"VIDEO: Ilang presidential at vice presidential aspirants, tinalakay ang pagtugon sa iba't-ibang isyu ng bansa https://t.co/sQitHAr4bF https://t.co/ZpUeuvrjYm",REAL
SAKSI,"VIDEO: P1 million cash gift sa mga aabot sa edad 101 pataas, aprubado sa Kamara https://t.co/Qk36dJ0lg5 https://t.co/NtBfYk4PyO",REAL
SAKSI,"VIDEO: Presyo ng ilang produktong petrolyo, tataas https://t.co/szOPKGBjf2 https://t.co/9d0lh2N5fq",REAL
SAKSI,"VIDEO: Ilang aspirants sa Eleksyon 2022, dumalo sa iba't-ibang aktibidad https://t.co/VMzSQ38pnd https://t.co/1Yh6rEmzoh",REAL
SAKSI,VIDEO: Comm. Guanzon: Malinaw na hindi nagbayad ng buwis si Marcos Jr. habang vice governor at governor siya noong 1982–1985 https://t.co/YK0DxNddoa https://t.co/xhiBxnqohi,REAL
CNN Philippines,"LOOK: Fire hits the Russian Embassy in Makati City.

📷: Bureau of Fire Protection-Makati https://t.co/LMstIj5yOG",REAL
CNN Philippines,Among the factors cited by the Budget department were public construction activities allowed even in areas under tighter COVID-19 restrictions. https://t.co/JdbNJUCl48,REAL
CNN Philippines,America's jobs recovery got an unexpected boost in January despite the Omicron variant spreading rapidly throughout the country. https://t.co/vIyVVnoN79,REAL
CNN Philippines,There are signs of TV news turmoil in every direction. https://t.co/wgQOlPMRET,REAL
CNN Philippines,"Rotterdam is considering a request to dismantle part of a historic bridge to allow a yacht reportedly owned by Amazon founder Jeff Bezos to leave the shipyard where it is being built. 

Read the story: https://t.co/V8RxjbtH7K https://t.co/st1awd0z6z",REAL
CNN Philippines,"BREAKING: After being delayed for a day, 780,000 Pfizer doses procured by the national government for the vaccination of children aged 5-11 arrived Friday night. https://t.co/w2TlzxMLL8",REAL
CNN Philippines,"""This casts undue, undeserved, and unwarranted aspersion on the part of some of our key government officials. This is grossly unfair to them and to the public,"" says the President.

Details here: https://t.co/BSRB3RIoX9 https://t.co/pEC0wCvLIf",REAL
CNN Philippines,"BREAKING: The country receives 780,000 Pfizer COVID-19 vaccine doses procured by the national government.

The newly delivered shots will be used for the vaccination of children aged 5-11 starting Feb. 7. https://t.co/sDo55hP4UB https://t.co/K5fuKcBvQF",REAL
CNN Philippines,"The Manila mayor stresses the country's interests must always come first when signing deals with foreign investors. #KBPForum 
#PanataSaBayan
#TheFilipinoVotes 🇵🇭  

Read the story: https://t.co/nbUC7A3rFr https://t.co/J9aYledgrV",REAL
CNN Philippines,Bonnici: We need ideas and collaboration but we also need decisions about future societies and systems to be inclusive of voices of people who don’t normally get a voice.,REAL
ABS-CBN Entertainment,"Masakit para sa anak ang marinig ang pagtatalo ng mga magulang, lalo na ang paghihiwalay ng mga ito. Panooring muli sa #ViralScandal kung ano ang mga narinig ni Raven mula kina Troy at Audrey.

https://t.co/qV0BuEK9E0 https://t.co/TQccssUSMc",REAL
ABS-CBN Entertainment,"Ang dami nilang pinagdaanan, umabot din tayo sa katapusan 💃

‘Wag palampasin ang huling gabi ng #LaVidaLena sa ABS-CBN YouTube! https://t.co/1vV31FUJaa",REAL
ABS-CBN Entertainment,"Matindi ang tiwalang ibinigay ni Armando kay Cardo sa misyon nila laban kay Don Ignacio. PANOORIN: #FPJsAngProbinsyano

https://t.co/HRJbKsbjNn https://t.co/OlPbQqn0sF",REAL
ABS-CBN Entertainment,"Nagbanta si Melai na ipapahanap at idedemanda niya ang netizen dahil sa sinabi nito tungkol sa kanyang anak. #CelebrityNews #Kapamilya TINGNAN:
https://t.co/FHPFxVjke7",REAL
ABS-CBN Entertainment,"Get to know more these five online personalities who are nominated for the “Content Creator of the Year”. See more HERE: #2021PushAwards
https://t.co/n3GvA17ar0",REAL
ABS-CBN Entertainment,"#Kapamilya, check out SamLy’s fun ‘kwentuhan’ and challenge with DJ Jhai Ho in this episode of #Hotspot. WATCH HERE:
https://t.co/C3kB7L6c9o",REAL
ABS-CBN Entertainment,"Charlie: ""Yung love ko talaga kay ate ertenal na kahit gaano..."" Alamin ang naging pahayag nito sa #MagandangBuhay 
https://t.co/mzrMteYgJ1",REAL
ABS-CBN Entertainment,"Ano ang iyong biggest WHAT IF? 🤔

Sa #MashingMachine, no more “what ifs” dahil we mixed and matched your fave love teams and seryes—watch all episodes now! https://t.co/0YVPVGTgGF https://t.co/8m4YapyO8F",REAL
ABS-CBN Entertainment,"Tuluyan na nga bang magkaayos si Kyle at Rica? Alamin 'yan dito sa #ViralScandal

https://t.co/qV0BuEsyfq https://t.co/nc27V4wMST",REAL
ABS-CBN Entertainment,"“I’ve always believed that a woman’s best kept beauty secret is her disposition. Because your attitude, the way your look at life and things emanates from within..."" #CelebrityNews #Kapamilya See full details HERE: 
https://t.co/d18ULpP9Bi",REAL
PHIVOLCS-DOST,"#EarthquakePH #EarthquakeSurigaoDelSur
Earthquake Information No.1
Date and Time: 04 Feb 2022 - 09:29 PM
Magnitude = 2.2
Depth = 026 kilometers
Location = 08.09N, 126.85E - 049 km N 83° E of Lingig (Surigao Del Sur)

https://t.co/163g8lMrqD https://t.co/riqUhCcopI",REAL
PHIVOLCS-DOST,"#EarthquakePH #EarthquakeBatanes
Earthquake Information No.1
Date and Time: 04 Feb 2022 - 08:44 PM
Magnitude = 2.9
Depth = 004 kilometers
Location = 20.69N, 122.75E - 086 km N 72° E of Basco (Batanes)

https://t.co/5EoEj5ci7f https://t.co/Wmr5o6cwJi",REAL
PHIVOLCS-DOST,"#EarthquakePH #EarthquakeDavaoOccidental
Earthquake Information No.1
Date and Time: 04 Feb 2022 - 07:29 PM
Magnitude = 2.9
Depth = 021 kilometers
Location = 04.86N, 124.73E - 097 km S 51° W of Balut Island (Municipality Of Sarangani) (Davao Occidental)

https://t.co/uBc9zzOGzF https://t.co/Qg48nMoWpb",REAL
PHIVOLCS-DOST,"#EarthquakePH #EarthquakeCamarinesNorte
Earthquake Information No.1
Date and Time: 04 Feb 2022 - 05:30 PM
Magnitude = 2.1
Depth = 001 kilometers
Location = 14.67N, 123.70E - 084 km N 75° E of Tinaga Island (Vinzons) (Camarines Norte)

https://t.co/H771vDthb9 https://t.co/bxLSN36kNA",REAL
PHIVOLCS-DOST,"#EarthquakePH #EarthquakeDavaoOccidental
Earthquake Information No.1
Date and Time: 04 Feb 2022 - 03:24 PM
Magnitude = 3.3
Depth = 152 kilometers
Location = 05.84N, 125.99E - 039 km S 79° E of Jose Abad Santos (Davao Occidental)

https://t.co/SeBwmRYvtf https://t.co/q2QA6f03ov",REAL
PHIVOLCS-DOST,"#EarthquakePH #EarthquakeLeyte
Earthquake Information No.1
Date and Time: 04 Feb 2022 - 01:41 PM
Magnitude = 2.6
Depth = 188 kilometers
Location = 11.16N, 125.05E - 006 km N 86° E of Palo (Leyte)

https://t.co/6MCmwhl6UB https://t.co/KQNe3chuiB",REAL
PHIVOLCS-DOST,"#EarthquakePH #EarthquakeNegrosOccidental
Earthquake Information No.1
Date and Time: 04 Feb 2022 - 01:12 PM
Magnitude = 2.6
Depth = 016 kilometers
Location = 09.65N, 122.36E - 013 km N 67° W of Hinoba-an (Negros Occidental)

https://t.co/R6VQACUxJC https://t.co/NDS0nwarG6",REAL
PHIVOLCS-DOST,"#EarthquakePH #EarthquakeCagayan
Earthquake Information No.2
Date and Time: 03 Feb 2022 - 12:47 PM
Magnitude = 4.6
Depth = 055 kilometers
Location = 20.00N, 121.57E - 065 km N 34° W of Babuyan Island (Calayan) (Cagayan)

https://t.co/AXFt1ullIM https://t.co/yw7o667RFL",REAL
PHIVOLCS-DOST,"#EarthquakePH #EarthquakeAgusanDelSur
Earthquake Information No.1
Date and Time: 04 Feb 2022 - 10:50 AM
Magnitude = 2.1
Depth = 074 kilometers
Location = 08.40N, 125.63E - 018 km S 72° W of Talacogon (Agusan Del Sur)

https://t.co/EEac9ZEqt5 https://t.co/TySUP0baw2",REAL
PHIVOLCS-DOST,"#EarthquakePH #EarthquakeMaguindanao
Earthquake Information No.1
Date and Time: 04 Feb 2022 - 09:47 AM
Magnitude = 1.9
Depth = 038 kilometers
Location = 07.27N, 124.13E - 014 km N 52° W of City Of Cotabato (Maguindanao)

https://t.co/7zTfob2tXN https://t.co/7Pezx5HxJX",REAL
DZBB Super Radyo,"RT @gmanews: A fire broke out at the Russian Embassy in Barangay Dasmariñas, Makati City on Friday night, the Bureau of Fire Protection sai…",REAL
DZBB Super Radyo,"780,000 doses ng mga bakuna kontra COVID-19 ng Pfizer na gagamitin para sa mga edad 5 hanggang 11, dumating na sa bansa. | via @olanbola 

https://t.co/wDI0h6M4O9",REAL
DZBB Super Radyo,"Sunog, sumiklab sa isang residential area sa Makati City. #SuperBalitaSaGabi

https://t.co/wDI0h6M4O9",REAL
DZBB Super Radyo,"Kabuuan ng unang araw ng bar examinations na idinaos sa tatlong unibersidad sa Maynila, mapayapa, ayon sa Manila Police District. #SuperBalitaSaGabi

https://t.co/wDI0h6M4O9",REAL
DZBB Super Radyo,"Mga alituntunin sa pisikal na pangangampanya sa #Eleksiyon2022 sa ilalim ng new normal, tinalakay sa unang coordination meeting ng COMELEC at ng ilang ahensya ng gobyerno. #SuperBalitaSaGabi

https://t.co/wDI0h6M4O9",REAL
DZBB Super Radyo,"Pangulong Duterte, umapela sa mga senador na huwag makisawsaw sa mga transaksyon ng mga negosyante kaugnay sa bentahan ng shares sa Malampaya gas field. #SuperBalitaSaGabi

https://t.co/wDI0h6M4O9",REAL
DZBB Super Radyo,"Pag-quarantine ni Pangulong Rodrigo Duterte, tapos na kahapon. #SuperBalitaSaGabi

https://t.co/wDI0h6M4O9",REAL
DZBB Super Radyo,"Malacañang, ibinasura ang mungkahi ni Presidential Adviser for Entrepreneurship Joey Concepcion na ""no booster, no entry"" sa mga establisimyento sa Metro Manila. #SuperBalitaSaGabi

https://t.co/wDI0h6M4O9",REAL
DZBB Super Radyo,"Malaking bilang ng Pfizer vaccines para sa mga batang edad 5 hanggang 11, mapupunta sa Metro Manila. #SuperBalitaSaGabi

https://t.co/wDI0h6M4O9",REAL
DZBB Super Radyo,"National Capital Region at tatlong rehiyon sa bansa, nasa moderate risk classification na, ayon sa DOH; Hospital admissions, bumaba na rin. #SuperBalitaSaGabi

https://t.co/wDI0h6M4O9",REAL
GMA News Breaking,RT @llanescajourno: Vice President Leni Robredo visits typhoon Odette-hit towns of Del Carmen and Socorro in Siargao today for the turnover…,REAL
GMA News Breaking,"JUST IN: Comelec Campaign Committee held its first meeting on February 3, 2022 with the DOH, PNP, AFP &amp; DILG to discuss implementation of guidelines on in-person campaigning for #Eleksyon2022 under the new normal. (Photo from Comelec) | via @tinapperez https://t.co/UkJSjBij8l",REAL
GMA News Breaking,"RT @gmanews: Naitala ang 8,564 na bagong kaso ng COVID-19 sa buong bansa ngayong araw, February 4, 2022. Umabot na sa 151,389 ang bilang ng…",REAL
GMA News Breaking,RT @beamicallerrr: JUST IN: PBA board allows TNT to include some players in the Gilas Pilipinas lineup that will see action in the February…,REAL
GMA News Breaking,"RT @jpsoriano: LOOK: Canada through its embassy is providing 837,000 non-medical respirator face masks to the DOH as part of its commitment…",REAL
GMA News Breaking,"RT @llanescajourno: Nograles clarifies that President Duterte's last exposure to a COVID-19 case happened last January 28 and as such, his…",REAL
GMA News Breaking,RT @llanescajourno: Acting presidential spokesperson Karlo Nograles on President Rodrigo Duterte: He is as healthy as any healthy individua…,REAL
GMA News Breaking,"RT @gmanews: Nitong Enero 2022, ang headline inflation o ang pagtaas ng presyo ng mga produkto at serbisyo sa bansa ay bumagal sa antas na…",REAL
GMA News Breaking,RT @tinapperez: Natl Union of Peoples’ Lawyers to all Bar Candidates: As you embark on the final leg of the journey for which you prepared…,REAL
GMA News Breaking,"RT @_jamesJA: Health and safety protocols, mahigpit na ipinatutupad sa UST kung saan may kukuha ng Bar Exams ngayong araw. @gmanews https:/…",REAL
State of the Nation - GMA News,"VIDEO: State of the Nation Livestream: February 3, 2022 - Replay https://t.co/a4VUDnZxlj https://t.co/RPLQa0yoti",REAL
State of the Nation - GMA News,"VIDEO: Online group na nag-aalok gumawa ng essay, thesis at assignment ng mga estudyante kapalit ng pera, bistado https://t.co/VZGY0f0aNJ https://t.co/pONtkUWNnO",REAL
